end_date,filename,start_date
2021-05-01,L20211152021121.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-04-25
2018-05-05,L20181192018125.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-04-29
2011-10-29,M20112962011302.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-10-23
2018-06-30,L20181752018181.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-06-24
2016-10-08,L20162762016282.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-10-02
2018-05-19,L20181332018139.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-05-13
2019-11-23,L20193212019327.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-11-17
2010-02-27,M20100522010058.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-02-21
2011-10-15,M20112822011288.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-10-09
2020-05-16,L20201312020137.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-05-10
2017-05-20,L20171342017140.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-05-14
2022-12-03,L20223312022337.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-11-27
2020-01-18,L20200122020018.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-01-12
2020-01-11,L20200052020011.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-01-05
2022-07-02,L20221772022183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-06-26
2024-09-14,L20242522024258.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-09-08
2021-12-25,L20213532021359.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-12-19
2011-08-13,M20112192011225.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-08-07
2019-08-31,L20192372019243.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-08-25
2016-07-02,L20161782016184.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-06-26
2011-10-08,M20112752011281.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-10-02
2019-10-26,L20192932019299.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-10-20
2017-04-15,L20170992017105.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-04-09
2024-08-24,L20242312024237.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-08-18
2022-06-11,L20221562022162.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-06-05
2016-11-26,L20163252016331.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-11-20
2021-06-26,L20211712021177.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-06-20
2012-02-25,M20120502012056.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2012-02-19
2023-08-12,L20232182023224.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-08-06
2016-08-27,L20162342016240.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-08-21
2020-02-01,L20200262020032.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-01-26
2023-07-01,L20231762023182.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-06-25
2022-02-05,L20220302022036.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-01-30
2010-08-21,M20102272010233.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-08-15
2020-03-21,L20200752020081.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-03-15
2021-09-18,L20212552021261.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-09-12
2023-01-14,L20230082023014.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-01-08
2023-10-14,L20232812023287.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-10-08
2019-05-25,L20191392019145.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-05-19
2011-01-08,M20110022011008.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-01-02
2009-04-11,M20090952009101.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-04-05
2022-03-19,L20220722022078.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-03-13
2021-04-10,L20210942021100.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-04-04
2024-11-02,L20243012024307.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-10-27
2021-10-30,L20212972021303.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-10-24
2023-02-04,L20230292023035.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-01-29
2024-06-15,L20241612024167.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-06-09
2020-09-26,L20202642020270.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-09-20
2010-04-10,M20100942010100.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-04-04
2024-06-08,L20241542024160.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-06-02
2021-07-10,L20211852021191.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-07-04
2021-05-29,L20211432021149.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-05-23
2019-06-15,L20191602019166.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-06-09
2010-04-03,M20100872010093.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-03-28
2020-04-11,L20200962020102.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-04-05
2008-03-01,M20080552008061.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-02-24
2010-03-20,M20100732010079.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-03-14
2023-11-11,L20233092023315.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-11-05
2023-07-15,L20231902023196.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-07-09
2011-09-17,M20112542011260.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-09-11
2016-06-25,L20161712016177.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-06-19
2009-08-08,M20092142009220.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-08-02
2009-11-21,M20093192009325.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-11-15
2018-02-10,L20180352018041.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-02-04
2021-05-22,L20211362021142.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-05-16
2011-12-10,M20113382011344.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-12-04
2008-05-17,M20081322008138.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-05-11
2012-03-03,M20120572012063.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2012-02-26
2017-09-02,L20172392017245.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-08-27
2020-06-20,L20201662020172.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-06-14
2020-11-28,L20203272020333.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-11-22
2024-04-20,L20241052024111.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-04-14
2022-06-18,L20221632022169.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-06-12
2022-11-12,L20223102022316.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-11-06
2011-11-26,M20113242011330.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-11-20
2010-12-11,M20103392010345.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-12-05
2011-01-15,M20110092011015.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-01-09
2022-07-09,L20221842022190.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-07-03
2010-01-02,M20093612010002.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-12-27
2021-06-05,L20211502021156.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-05-30
2021-05-08,L20211222021128.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-05-02
2020-08-08,L20202152020221.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-08-02
2021-10-09,L20212762021282.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-10-03
2020-07-25,L20202012020207.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-07-19
2010-01-09,M20100032010009.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-01-03
2012-03-24,M20120782012084.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2012-03-18
2020-05-30,L20201452020151.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-05-24
2010-05-08,M20101222010128.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-05-02
2009-08-22,M20092282009234.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-08-16
2024-04-27,L20241122024118.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-04-21
2024-03-30,L20240842024090.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-03-24
2010-10-02,M20102692010275.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-09-26
2011-04-02,M20110862011092.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-03-27
2010-11-27,M20103252010331.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-11-21
2011-04-09,M20110932011099.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-04-03
2020-12-19,L20203482020354.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-12-13
2020-09-19,L20202572020263.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-09-13
2022-05-07,L20221212022127.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-05-01
2021-07-17,L20211922021198.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-07-11
2024-06-01,L20241472024153.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-05-26
2008-04-12,M20080972008103.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-04-06
2011-02-19,M20110442011050.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-02-13
2020-07-11,L20201872020193.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-07-05
2022-03-26,L20220792022085.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-03-20
2019-02-23,L20190482019054.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-02-17
2021-01-02,L20203622021002.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-12-27
2008-05-10,M20081252008131.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-05-04
2011-11-19,M20113172011323.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-11-13
2008-08-09,M20082162008222.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-08-03
2016-10-01,L20162692016275.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-09-25
2019-04-06,L20190902019096.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-03-31
2010-06-19,M20101642010170.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-06-13
2023-12-16,L20233442023350.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-12-10
2018-06-09,L20181542018160.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-06-03
2017-08-05,L20172112017217.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-07-30
2018-02-17,L20180422018048.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-02-11
2023-06-03,L20231482023154.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-05-28
2019-09-28,L20192652019271.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-09-22
2009-07-04,M20091792009185.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-06-28
2009-05-16,M20091302009136.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-05-10
2018-02-24,L20180492018055.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-02-18
2009-02-07,M20090322009038.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-02-01
2018-05-12,L20181262018132.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-05-06
2008-01-12,M20080062008012.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-01-06
2017-11-11,L20173092017315.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-11-05
2019-01-05,L20183642019005.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-12-30
2011-02-05,M20110302011036.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-01-30
2020-10-03,L20202712020277.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-09-27
2024-09-28,L20242662024272.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-09-22
2010-12-18,M20103462010352.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-12-12
2024-02-03,L20240282024034.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-01-28
2017-09-16,L20172532017259.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-09-10
2008-02-23,M20080482008054.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-02-17
2023-08-19,L20232252023231.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-08-13
2023-08-26,L20232322023238.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-08-20
2024-05-25,L20241402024146.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-05-19
2023-10-21,L20232882023294.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-10-15
2020-03-07,L20200612020067.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-03-01
2022-11-05,L20223032022309.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-10-30
2011-05-07,M20111212011127.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-05-01
2016-12-03,L20163322016338.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-11-27
2021-03-27,L20210802021086.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-03-21
2020-10-10,L20202782020284.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-10-04
2023-09-23,L20232602023266.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-09-17
2010-01-30,M20100242010030.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-01-24
2024-08-31,L20242382024244.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-08-25
2011-01-22,M20110162011022.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-01-16
2018-03-17,L20180702018076.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-03-11
2008-05-24,M20081392008145.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-05-18
2019-11-02,L20193002019306.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-10-27
2023-09-02,L20232392023245.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-08-27
2010-09-18,M20102552010261.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-09-12
2017-12-30,L20173582017364.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-12-24
2021-02-20,L20210452021051.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-02-14
2017-04-29,L20171132017119.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-04-23
2022-08-13,L20222192022225.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-08-07
2022-12-10,L20223382022344.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-12-04
2008-09-27,M20082652008271.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-09-21
2018-03-24,L20180772018083.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-03-18
2023-05-13,L20231272023133.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-05-07
2024-02-17,L20240422024048.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-02-11
2019-05-11,L20191252019131.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-05-05
2018-09-08,L20182452018251.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-09-02
2017-07-29,L20172042017210.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-07-23
2011-01-29,M20110232011029.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-01-23
2020-05-23,L20201382020144.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-05-17
2020-03-28,L20200822020088.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-03-22
2019-03-02,L20190552019061.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-02-24
2008-03-22,M20080762008082.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-03-16
2012-03-10,M20120642012070.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2012-03-04
2017-06-10,L20171552017161.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-06-04
2016-05-21,L20161362016142.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-05-15
2021-01-30,L20210242021030.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-01-24
2018-01-06,L20173652018006.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-12-31
2011-03-26,M20110792011085.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-03-20
2020-03-14,L20200682020074.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-03-08
2009-06-20,M20091652009171.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2009-06-14
2012-04-07,M20120922012098.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2012-04-01
2018-10-06,L20182732018279.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-09-30
2018-11-03,L20183012018307.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-10-28
2016-12-31,L20163602016366.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-12-25
2017-01-07,L20170012017007.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-01-01
2023-02-25,L20230502023056.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-02-19
2018-05-26,L20181402018146.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-05-20
2021-10-23,L20212902021296.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-10-17
2011-05-28,M20111422011148.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-05-22
2023-12-30,L20233582023364.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-12-24
2011-08-20,M20112262011232.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-08-14
2016-10-15,L20162832016289.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-10-09
2018-09-22,L20182592018265.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-09-16
2016-09-10,L20162482016254.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-09-04
2017-05-27,L20171412017147.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-05-21
2021-11-27,L20213252021331.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-11-21
2023-03-11,L20230642023070.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-03-05
2021-06-12,L20211572021163.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-06-06
2019-10-05,L20192722019278.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-09-29
2024-06-29,L20241752024181.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2024-06-23
2010-09-04,M20102412010247.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2010-08-29
2018-12-22,L20183502018356.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-12-16
2011-07-02,M20111772011183.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-06-26
2021-11-20,L20213182021324.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-11-14
2021-10-16,L20212832021289.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-10-10
2008-09-20,M20082582008264.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-09-14
2019-05-18,L20191322019138.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-05-12
2020-08-01,L20202082020214.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-07-26
2018-04-28,L20181122018118.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-04-22
2017-02-25,L20170502017056.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-02-19
2022-02-26,L20220512022057.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2022-02-20
2023-08-05,L20232112023217.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-07-30
2018-03-03,L20180562018062.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-02-25
2023-02-11,L20230362023042.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-02-05
2017-02-11,L20170362017042.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-02-05
2021-07-31,L20212062021212.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2021-07-25
2023-07-22,L20231972023203.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2023-07-16
2020-09-05,L20202432020249.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2020-08-30
2016-07-23,L20161992016205.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-07-17
2018-08-25,L20182312018237.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-08-19
2011-11-05,M20113032011309.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2011-10-30
2017-07-01,L20171762017182.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2017-06-25
2016-07-30,L20162062016212.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2016-07-24
2019-01-12,L20190062019012.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2019-01-06
2018-08-04,L20182102018216.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2018-07-29
2008-03-15,M20080692008075.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m_merged.tif,2008-03-09
